('IN', 'DT', 'NN'),58483,0.023681757478524322
('MD', 'RBS', 'JJ'),1,4.049340402941765e-07
('RBR', 'VBG', 'RP'),1,4.049340402941765e-07
('VB', 'PDT', 'IN'),1,4.049340402941765e-07
('WRB', 'VBZ', 'WP'),1,4.049340402941765e-07
('PRP$', 'WRB', 'TO'),1,4.049340402941765e-07
('CC', 'NNP', 'RP'),1,4.049340402941765e-07
('TO', 'RBR', 'IN'),1,4.049340402941765e-07
('CC', 'RBR', 'TO'),1,4.049340402941765e-07
('CD', 'VBN', 'PDT'),1,4.049340402941765e-07
('JJR', 'EX', 'PRP'),1,4.049340402941765e-07
('RB', 'DT', 'RP'),1,4.049340402941765e-07
('RP', 'NNS', 'JJ'),1,4.049340402941765e-07
('VBZ', 'CD', 'PDT'),1,4.049340402941765e-07
('PRP', 'VB', 'FW'),1,4.049340402941765e-07
('VB', 'FW', 'RB'),1,4.049340402941765e-07
('PRP', 'DT', 'UH'),1,4.049340402941765e-07
('DT', 'UH', 'PRP'),1,4.049340402941765e-07
('UH', 'CC', 'VB'),1,4.049340402941765e-07
('DT', 'RP', 'CD'),1,4.049340402941765e-07
('PRP$', 'VB', 'NN'),1,4.049340402941765e-07
('EX', 'DT', 'VBD'),1,4.049340402941765e-07
('VBG', 'NNP', 'JJR'),1,4.049340402941765e-07
('NNP', 'CD', 'VB'),1,4.049340402941765e-07
('CC', 'TO', 'WRB'),1,4.049340402941765e-07
('VBP', 'WRB', 'CD'),1,4.049340402941765e-07
('NN', 'WP$', 'IN'),1,4.049340402941765e-07
('WP$', 'IN', 'NN'),1,4.049340402941765e-07
('RP', 'VBN', 'PRP$'),1,4.049340402941765e-07
('NNP', 'PRP', 'WP$'),1,4.049340402941765e-07
('MD', 'IN', 'WP'),1,4.049340402941765e-07
('NN', 'CD', 'VB'),1,4.049340402941765e-07
('CD', 'VB', 'RB'),1,4.049340402941765e-07
('JJ', 'WDT', 'WRB'),1,4.049340402941765e-07
('WRB', 'VBD', 'VBD'),1,4.049340402941765e-07
('VBZ', 'JJ', 'UH'),1,4.049340402941765e-07
('JJ', 'UH', 'NNP'),1,4.049340402941765e-07
('VBN', 'RBR', 'MD'),1,4.049340402941765e-07
('IN', 'IN', 'VBZ'),1,4.049340402941765e-07
('PRP$', 'VBG', 'JJR'),1,4.049340402941765e-07
('JJ', 'MD', 'VBD'),1,4.049340402941765e-07
('NNS', 'WP', 'PRP$'),1,4.049340402941765e-07
('VB', 'UH', 'NNS'),1,4.049340402941765e-07
('PRP$', 'DT', 'RBS'),1,4.049340402941765e-07
('NNPS', 'VBG', 'RP'),1,4.049340402941765e-07
('RBR', 'VBN', 'JJ'),1,4.049340402941765e-07
('NN', 'PRP$', 'WP'),1,4.049340402941765e-07
('JJ', 'VBP', 'VBZ'),1,4.049340402941765e-07
('VBP', 'UH', 'JJ'),1,4.049340402941765e-07
('UH', 'JJ', 'JJ'),1,4.049340402941765e-07
('VB', 'VBZ', 'WRB'),1,4.049340402941765e-07
('NNS', 'RBR', 'CD'),1,4.049340402941765e-07
('JJ', 'VBG', 'VB'),1,4.049340402941765e-07
('VBZ', 'VBZ', 'EX'),1,4.049340402941765e-07
('RBR', 'WP', 'VBD'),1,4.049340402941765e-07
('FW', 'VBD', 'CD'),1,4.049340402941765e-07
('RBR', 'RB', 'JJR'),1,4.049340402941765e-07
('DT', 'RP', 'JJ'),1,4.049340402941765e-07
('VBN', 'NN', 'UH'),1,4.049340402941765e-07
('VBN', 'WRB', 'WRB'),1,4.049340402941765e-07
('WRB', 'WRB', 'RB'),1,4.049340402941765e-07
('NN', 'JJR', 'VBG'),1,4.049340402941765e-07
('RP', 'JJ', 'TO'),1,4.049340402941765e-07
('NN', 'RP', 'VB'),1,4.049340402941765e-07
('JJ', 'RBR', 'NNP'),1,4.049340402941765e-07
('RP', 'JJ', 'WP'),1,4.049340402941765e-07
('PRP', 'PDT', 'VBG'),1,4.049340402941765e-07
('PDT', 'VBG', 'NN'),1,4.049340402941765e-07
('PDT', 'JJ', 'IN'),1,4.049340402941765e-07
('RB', 'JJR', 'WDT'),1,4.049340402941765e-07
('NN', 'RBR', 'PRP$'),1,4.049340402941765e-07
('VBZ', 'EX', 'VBG'),1,4.049340402941765e-07
('EX', 'VBG', 'MD'),1,4.049340402941765e-07
('TO', 'RBR', 'CC'),1,4.049340402941765e-07
('NN', 'WRB', 'JJS'),1,4.049340402941765e-07
('NNPS', 'NNP', 'NNS'),1,4.049340402941765e-07
('NNP', 'JJ', 'WDT'),1,4.049340402941765e-07
('PRP$', 'JJR', 'RBR'),1,4.049340402941765e-07
('PRP', 'PRP$', 'VBP'),1,4.049340402941765e-07
('VBN', 'CC', 'FW'),1,4.049340402941765e-07
('JJ', 'PRP$', 'JJR'),1,4.049340402941765e-07
('RBS', 'IN', 'NNP'),1,4.049340402941765e-07
('NN', 'WP$', 'VBD'),1,4.049340402941765e-07
('WP$', 'VBD', 'VBG'),1,4.049340402941765e-07
('CD', 'JJ', 'JJR'),1,4.049340402941765e-07
('DT', 'RP', 'TO'),1,4.049340402941765e-07
('CC', 'VBP', 'PDT'),1,4.049340402941765e-07
('VBG', 'VBG', 'PDT'),1,4.049340402941765e-07
('JJ', 'WRB', 'PDT'),1,4.049340402941765e-07
('VBZ', 'UH', 'PRP$'),1,4.049340402941765e-07
('IN', 'RP', 'JJR'),1,4.049340402941765e-07
('RP', 'JJR', 'NNS'),1,4.049340402941765e-07
('NNP', 'RP', 'CC'),1,4.049340402941765e-07
('NN', 'UH', 'NN'),1,4.049340402941765e-07
('DT', 'WRB', 'EX'),1,4.049340402941765e-07
('NNPS', 'VBP', 'RBR'),1,4.049340402941765e-07
('VBZ', 'NNS', 'EX'),1,4.049340402941765e-07
('JJ', 'MD', 'VBN'),1,4.049340402941765e-07
('MD', 'VBN', 'TO'),1,4.049340402941765e-07
('PRP', 'TO', 'WP$'),1,4.049340402941765e-07
('WP', 'PRP$', 'RB'),1,4.049340402941765e-07
('RP', 'WDT', 'RB'),1,4.049340402941765e-07
('WP', 'CC', 'VBP'),1,4.049340402941765e-07
('POS', 'PRP', 'NNP'),1,4.049340402941765e-07
('JJS', 'VBP', 'WP'),1,4.049340402941765e-07
('TO', 'CD', 'VBP'),1,4.049340402941765e-07
('IN', 'EX', 'WRB'),1,4.049340402941765e-07
('TO', 'CC', 'VBP'),1,4.049340402941765e-07
('UH', 'IN', 'IN'),1,4.049340402941765e-07
('WDT', 'PRP', 'NNP'),1,4.049340402941765e-07
('UH', 'PRP$', 'NNS'),1,4.049340402941765e-07
('NN', 'WDT', 'PDT'),1,4.049340402941765e-07
('NNP', 'FW', 'IN'),1,4.049340402941765e-07
('FW', 'IN', 'NNP'),1,4.049340402941765e-07
('WRB', 'TO', 'WP'),1,4.049340402941765e-07
('MD', 'TO', 'CC'),1,4.049340402941765e-07
('PRP', 'WDT', 'CC'),1,4.049340402941765e-07
('VBP', 'RP', 'PDT'),1,4.049340402941765e-07
('JJR', 'CD', 'NNS'),1,4.049340402941765e-07
('CC', 'WP', 'EX'),1,4.049340402941765e-07
('WP', 'EX', 'JJ'),1,4.049340402941765e-07
('RB', 'JJR', 'WP'),1,4.049340402941765e-07
('VB', 'RP', 'RP'),1,4.049340402941765e-07
('WRB', 'VBD', 'PDT'),1,4.049340402941765e-07
('NNP', 'WP', 'JJS'),1,4.049340402941765e-07
('WP', 'JJS', 'VBD'),1,4.049340402941765e-07
('VBZ', 'WDT', 'PRP$'),1,4.049340402941765e-07
('JJS', 'DT', 'RB'),1,4.049340402941765e-07
('VB', 'EX', 'CC'),1,4.049340402941765e-07
('VBN', 'NN', 'FW'),1,4.049340402941765e-07
('PRP', 'WRB', 'CC'),1,4.049340402941765e-07
('JJS', 'RB', 'RBR'),1,4.049340402941765e-07
('RBR', 'PRP', 'VB'),1,4.049340402941765e-07
('CD', 'VBZ', 'MD'),1,4.049340402941765e-07
('MD', 'CC', 'VBZ'),1,4.049340402941765e-07
('DT', 'PRP', 'VBN'),1,4.049340402941765e-07
('WDT', 'PRP$', 'IN'),1,4.049340402941765e-07
('JJ', 'IN', 'WP$'),1,4.049340402941765e-07
('CC', 'WDT', 'WRB'),1,4.049340402941765e-07
('JJ', 'VBD', 'MD'),1,4.049340402941765e-07
('VBD', 'UH', 'CC'),1,4.049340402941765e-07
('JJR', 'VBD', 'JJR'),1,4.049340402941765e-07
('VBZ', 'NN', 'CD'),1,4.049340402941765e-07
('MD', 'VB', 'FW'),1,4.049340402941765e-07
('FW', 'NN', 'RBR'),1,4.049340402941765e-07
('VBD', 'WP', 'VBG'),1,4.049340402941765e-07
('IN', 'RP', 'RBR'),1,4.049340402941765e-07
('RP', 'RBR', 'JJ'),1,4.049340402941765e-07
('RBR', 'JJ', 'PDT'),1,4.049340402941765e-07
('RB', 'JJS', 'PRP$'),1,4.049340402941765e-07
('RB', 'RP', 'VB'),1,4.049340402941765e-07
('JJ', 'PRP$', 'WDT'),1,4.049340402941765e-07
('VBG', 'WDT', 'PRP$'),1,4.049340402941765e-07
('PRP$', 'VBD', 'VBZ'),1,4.049340402941765e-07
('PRP', 'NN', 'CD'),1,4.049340402941765e-07
('FW', 'CC', 'WP'),1,4.049340402941765e-07
('WRB', 'VBD', 'TO'),1,4.049340402941765e-07
('RP', 'JJ', 'RP'),1,4.049340402941765e-07
('JJS', 'IN', 'WP$'),1,4.049340402941765e-07
('DT', 'WP', 'CC'),1,4.049340402941765e-07
('WP', 'CC', 'RB'),1,4.049340402941765e-07
('TO', 'VB', 'WP$'),1,4.049340402941765e-07
('VB', 'WP$', 'VB'),1,4.049340402941765e-07
('WP$', 'VB', 'PRP'),1,4.049340402941765e-07
('MD', 'IN', 'RP'),1,4.049340402941765e-07
('CC', 'EX', 'JJ'),1,4.049340402941765e-07
('PDT', 'PRP', 'VBG'),1,4.049340402941765e-07
('VBG', 'IN', 'MD'),1,4.049340402941765e-07
('RP', 'VB', 'NN'),1,4.049340402941765e-07
('JJR', 'JJR', 'NNP'),1,4.049340402941765e-07
('EX', 'VBD', 'RBR'),1,4.049340402941765e-07
('NNS', 'NNS', 'JJS'),1,4.049340402941765e-07
('PRP', 'RBS', 'VBN'),1,4.049340402941765e-07
('JJR', 'NNS', 'NNS'),1,4.049340402941765e-07
('VBG', 'MD', 'TO'),1,4.049340402941765e-07
('VBG', 'WDT', 'CD'),1,4.049340402941765e-07
('WP', 'DT', 'JJS'),1,4.049340402941765e-07
('VBN', 'TO', 'VBZ'),1,4.049340402941765e-07
('NNS', 'NNP', 'RBS'),1,4.049340402941765e-07
('JJS', 'RB', 'EX'),1,4.049340402941765e-07
('VB', 'VBP', 'TO'),1,4.049340402941765e-07
('JJ', 'MD', 'NN'),1,4.049340402941765e-07
('NNP', 'PRP$', 'MD'),1,4.049340402941765e-07
('CD', 'JJ', 'VB'),1,4.049340402941765e-07
('NN', 'JJR', 'VB'),1,4.049340402941765e-07
('RP', 'CC', 'VBP'),1,4.049340402941765e-07
('VBD', 'RP', 'VB'),1,4.049340402941765e-07
('TO', 'CD', 'JJR'),1,4.049340402941765e-07
('VB', 'VBP', 'PRP$'),1,4.049340402941765e-07
('NNS', 'NNPS', 'DT'),1,4.049340402941765e-07
('NNS', 'NNPS', 'MD'),1,4.049340402941765e-07
('WDT', 'WRB', 'NN'),1,4.049340402941765e-07
('CD', 'VBP', 'PDT'),1,4.049340402941765e-07
('TO', 'MD', 'DT'),1,4.049340402941765e-07
('PRP', 'PRP', 'RBS'),1,4.049340402941765e-07
('JJ', 'RBS', 'NN'),1,4.049340402941765e-07
('RBR', 'MD', 'PRP$'),1,4.049340402941765e-07
('JJR', 'RB', 'JJS'),1,4.049340402941765e-07
('VBP', 'VBP', 'VB'),1,4.049340402941765e-07
('RB', 'JJR', 'VBZ'),1,4.049340402941765e-07
('NNS', 'TO', 'MD'),1,4.049340402941765e-07
('VBP', 'RBS', 'TO'),1,4.049340402941765e-07
('DT', 'RBR', 'WRB'),1,4.049340402941765e-07
('NN', 'JJ', 'JJS'),1,4.049340402941765e-07
('NNS', 'JJR', 'TO'),1,4.049340402941765e-07
('VB', 'DT', 'WP$'),1,4.049340402941765e-07
('FW', 'PRP$', 'FW'),1,4.049340402941765e-07
('PRP$', 'FW', 'MD'),1,4.049340402941765e-07
('FW', 'MD', 'VB'),1,4.049340402941765e-07
('JJ', 'VBN', 'VB'),1,4.049340402941765e-07
('VBZ', 'VBP', 'RBS'),1,4.049340402941765e-07
('WP', 'NN', 'VBN'),1,4.049340402941765e-07
('NNS', 'EX', 'EX'),1,4.049340402941765e-07
('RBS', 'NN', 'NNP'),1,4.049340402941765e-07
('JJR', 'TO', 'NNS'),1,4.049340402941765e-07
('CC', 'VBP', 'JJR'),1,4.049340402941765e-07
('CC', 'WP', 'JJS'),1,4.049340402941765e-07
('JJS', 'NN', 'RBR'),1,4.049340402941765e-07
('IN', 'JJR', 'VBP'),1,4.049340402941765e-07
('RBS', 'NNP', 'VBP'),1,4.049340402941765e-07
('VBP', 'NNS', 'RBS'),1,4.049340402941765e-07
('NNS', 'RBS', 'IN'),1,4.049340402941765e-07
('NN', 'RBS', 'DT'),1,4.049340402941765e-07
('JJR', 'NNP', 'FW'),1,4.049340402941765e-07
('NNS', 'MD', 'JJ'),1,4.049340402941765e-07
('NN', 'MD', 'EX'),1,4.049340402941765e-07
('MD', 'CC', 'WRB'),1,4.049340402941765e-07
('PRP$', 'FW', 'RB'),1,4.049340402941765e-07
('RP', 'RBS', 'PRP'),1,4.049340402941765e-07
('JJS', 'VBG', 'NNP'),1,4.049340402941765e-07
('PRP$', 'MD', 'PRP$'),1,4.049340402941765e-07
('MD', 'PRP$', 'VB'),1,4.049340402941765e-07
('PRP$', 'VB', 'MD'),1,4.049340402941765e-07
('RB', 'PRP$', 'MD'),1,4.049340402941765e-07
('VBZ', 'RBR', 'VBD'),1,4.049340402941765e-07
('TO', 'NNS', 'NNPS'),1,4.049340402941765e-07
('CD', 'TO', 'VBG'),1,4.049340402941765e-07
('CC', 'MD', 'VBN'),1,4.049340402941765e-07
('WRB', 'DT', 'VB'),1,4.049340402941765e-07
('DT', 'VB', 'EX'),1,4.049340402941765e-07
('JJ', 'NNPS', 'PRP$'),1,4.049340402941765e-07
('PRP', 'FW', 'CC'),1,4.049340402941765e-07
('FW', 'CC', 'NNS'),1,4.049340402941765e-07
('JJ', 'VBP', 'MD'),1,4.049340402941765e-07
('RB', 'RBS', 'IN'),1,4.049340402941765e-07
('VBG', 'MD', 'NNP'),1,4.049340402941765e-07
('PRP$', 'JJS', 'JJS'),1,4.049340402941765e-07
('RB', 'RBS', 'WRB'),1,4.049340402941765e-07
('WP', 'NNP', 'JJS'),1,4.049340402941765e-07
('CC', 'RBS', 'TO'),1,4.049340402941765e-07
('PRP', 'WP$', 'FW'),1,4.049340402941765e-07
('WP$', 'FW', 'VBZ'),1,4.049340402941765e-07
('FW', 'VBZ', 'IN'),1,4.049340402941765e-07
('PRP', 'PRP', 'JJS'),1,4.049340402941765e-07
('VBP', 'MD', 'IN'),1,4.049340402941765e-07
('PRP', 'PRP$', 'MD'),1,4.049340402941765e-07
('PRP$', 'MD', 'WP'),1,4.049340402941765e-07
('MD', 'WP', 'MD'),1,4.049340402941765e-07
('JJR', 'CD', 'WDT'),1,4.049340402941765e-07
('VBP', 'PRP$', 'MD'),1,4.049340402941765e-07
('RP', 'WDT', 'MD'),1,4.049340402941765e-07
('PRP', 'WDT', 'VBG'),1,4.049340402941765e-07
('WDT', 'VBG', 'CC'),1,4.049340402941765e-07
('VB', 'CC', 'RBR'),1,4.049340402941765e-07
('VBP', 'EX', 'NN'),1,4.049340402941765e-07
('CC', 'VBD', 'VBP'),1,4.049340402941765e-07
('PDT', 'IN', 'VBP'),1,4.049340402941765e-07
('NNS', 'NNPS', 'NN'),1,4.049340402941765e-07
('NNP', 'EX', 'WRB'),1,4.049340402941765e-07
('VBG', 'VBP', 'PRP$'),1,4.049340402941765e-07
('NNP', 'JJS', 'WRB'),1,4.049340402941765e-07
('PRP$', 'WRB', 'VBZ'),1,4.049340402941765e-07
('VBZ', 'JJS', 'RP'),1,4.049340402941765e-07
('JJS', 'RP', 'NNP'),1,4.049340402941765e-07
('RP', 'NNP', 'JJS'),1,4.049340402941765e-07
('EX', 'NN', 'NNS'),1,4.049340402941765e-07
('RBR', 'PRP', 'JJ'),1,4.049340402941765e-07
('VBZ', 'NNP', 'RBS'),1,4.049340402941765e-07
('WP', 'VB', 'VBG'),1,4.049340402941765e-07
('MD', 'DT', 'DT'),1,4.049340402941765e-07
('RP', 'NN', 'JJR'),1,4.049340402941765e-07
('PRP', 'VBN', 'PDT'),1,4.049340402941765e-07
('RB', 'MD', 'JJR'),1,4.049340402941765e-07
('NNS', 'MD', 'NNS'),1,4.049340402941765e-07
('CC', 'RBS', 'NNS'),1,4.049340402941765e-07
('EX', 'RB', 'JJR'),1,4.049340402941765e-07
('NN', 'WP', 'JJS'),1,4.049340402941765e-07
('VBZ', 'JJ', 'RBS'),1,4.049340402941765e-07
('EX', 'IN', 'WDT'),1,4.049340402941765e-07
('NN', 'JJR', 'VBP'),1,4.049340402941765e-07
('VBN', 'WP', 'JJS'),1,4.049340402941765e-07
('WP$', 'NN', 'PDT'),1,4.049340402941765e-07
('CC', 'JJS', 'MD'),1,4.049340402941765e-07
('JJS', 'NN', 'NNPS'),1,4.049340402941765e-07
('DT', 'EX', 'NNP'),1,4.049340402941765e-07
('PRP', 'PRP$', 'NNPS'),1,4.049340402941765e-07
('VBG', 'MD', 'NN'),1,4.049340402941765e-07
('JJ', 'VBD', 'WDT'),1,4.049340402941765e-07
('RB', 'PRP$', 'EX'),1,4.049340402941765e-07
('JJ', 'JJS', 'VBP'),1,4.049340402941765e-07
('MD', 'CC', 'JJS'),1,4.049340402941765e-07
('RBS', 'IN', 'PDT'),1,4.049340402941765e-07
('NN', 'FW', 'PRP'),1,4.049340402941765e-07
('NN', 'RBR', 'VBP'),1,4.049340402941765e-07
('MD', 'PRP$', 'MD'),1,4.049340402941765e-07
('VBN', 'NN', 'JJS'),1,4.049340402941765e-07
('VBG', 'NN', 'JJS'),1,4.049340402941765e-07
('VBP', 'JJS', 'VBP'),1,4.049340402941765e-07
('NN', 'JJS', 'VBP'),1,4.049340402941765e-07
('TO', 'RBR', 'NN'),1,4.049340402941765e-07
('VB', 'JJS', 'DT'),1,4.049340402941765e-07
('WRB', 'JJ', 'JJS'),1,4.049340402941765e-07
('EX', 'VBG', 'CC'),1,4.049340402941765e-07
('JJS', 'RB', 'MD'),1,4.049340402941765e-07
('CD', 'JJS', 'VBN'),1,4.049340402941765e-07
('JJS', 'VBN', 'CC'),1,4.049340402941765e-07
('RB', 'MD', 'JJ'),1,4.049340402941765e-07
('WRB', 'MD', 'EX'),1,4.049340402941765e-07
('IN', 'MD', 'EX'),1,4.049340402941765e-07
('JJS', 'VB', 'NNS'),1,4.049340402941765e-07
('WDT', 'NNP', 'JJ'),1,4.049340402941765e-07
('WP', 'MD', 'MD'),1,4.049340402941765e-07
('WRB', 'VBP', 'EX'),1,4.049340402941765e-07
('JJ', 'MD', 'CD'),1,4.049340402941765e-07
('IN', 'JJR', 'VB'),1,4.049340402941765e-07
('VBP', 'NN', 'JJS'),1,4.049340402941765e-07
('RB', 'RP', 'WRB'),1,4.049340402941765e-07
('WDT', 'NNP', 'TO'),1,4.049340402941765e-07
('JJR', 'JJ', 'EX'),1,4.049340402941765e-07
('JJS', 'VBZ', 'VBG'),1,4.049340402941765e-07
('CC', 'VBN', 'VB'),1,4.049340402941765e-07
('VBG', 'VB', 'VBG'),1,4.049340402941765e-07
('CD', 'RB', 'WP'),1,4.049340402941765e-07
('RBS', 'DT', 'NNP'),1,4.049340402941765e-07
('PRP', 'RBS', 'PRP'),1,4.049340402941765e-07
('RBS', 'PRP', 'WP'),1,4.049340402941765e-07
('JJ', 'JJS', 'VB'),1,4.049340402941765e-07
('VBZ', 'RBS', 'VBZ'),1,4.049340402941765e-07
('VB', 'RBR', 'VBD'),1,4.049340402941765e-07
('VBP', 'JJS', 'NN'),1,4.049340402941765e-07
('RBS', 'NNP', 'PRP$'),1,4.049340402941765e-07
('JJ', 'VB', 'JJR'),1,4.049340402941765e-07
('VBG', 'RB', 'JJS'),1,4.049340402941765e-07
('JJS', 'RB', 'JJS'),1,4.049340402941765e-07
('WRB', 'NNS', 'NN'),1,4.049340402941765e-07
('EX', 'IN', 'VBP'),1,4.049340402941765e-07
('RBR', 'NNP', 'WRB'),1,4.049340402941765e-07
('PRP', 'JJR', 'WP'),1,4.049340402941765e-07
('VBP', 'DT', 'RP'),1,4.049340402941765e-07
('PRP', 'WP', 'VBG'),1,4.049340402941765e-07
('CC', 'JJS', 'NNP'),1,4.049340402941765e-07
('JJS', 'NNP', 'CC'),1,4.049340402941765e-07
('CD', 'VB', 'NN'),1,4.049340402941765e-07
('FW', 'RB', 'JJ'),1,4.049340402941765e-07
('CC', 'JJR', 'RP'),1,4.049340402941765e-07
('RB', 'JJS', 'NNP'),1,4.049340402941765e-07
('CC', 'JJ', 'WP$'),1,4.049340402941765e-07
('WP$', 'NNS', 'CD'),1,4.049340402941765e-07
('JJ', 'WRB', 'JJS'),1,4.049340402941765e-07
('WP', 'NN', 'JJS'),1,4.049340402941765e-07
('WP', 'JJS', 'JJ'),1,4.049340402941765e-07
('PRP', 'RBS', 'NNP'),1,4.049340402941765e-07
('NNS', 'PRP$', 'MD'),1,4.049340402941765e-07
('WDT', 'RB', 'RBR'),1,4.049340402941765e-07
('RBR', 'VBZ', 'JJ'),1,4.049340402941765e-07
('JJ', 'JJS', 'NNP'),1,4.049340402941765e-07
('JJ', 'JJS', 'RBS'),1,4.049340402941765e-07
('IN', 'VBP', 'CD'),1,4.049340402941765e-07
('JJS', 'PRP$', 'JJS'),1,4.049340402941765e-07
('JJR', 'NN', 'WP$'),1,4.049340402941765e-07
('JJR', 'RB', 'WP'),1,4.049340402941765e-07
('VBD', 'VB', 'EX'),1,4.049340402941765e-07
('VB', 'EX', 'VBG'),1,4.049340402941765e-07
('IN', 'IN', 'WP$'),1,4.049340402941765e-07
('JJ', 'DT', 'VB'),1,4.049340402941765e-07
('DT', 'CC', 'CC'),1,4.049340402941765e-07
('CC', 'CC', 'NNP'),1,4.049340402941765e-07
('RB', 'WP', 'JJS'),1,4.049340402941765e-07
('CC', 'WRB', 'JJS'),1,4.049340402941765e-07
('RP', 'WDT', 'PRP$'),1,4.049340402941765e-07
('JJR', 'DT', 'JJS'),1,4.049340402941765e-07
('RP', 'PRP', 'CD'),1,4.049340402941765e-07
('WDT', 'JJR', 'NNS'),1,4.049340402941765e-07
('NNS', 'MD', 'JJR'),1,4.049340402941765e-07
('RBR', 'NNS', 'RBR'),1,4.049340402941765e-07
('NNS', 'IN', 'FW'),1,4.049340402941765e-07
('PRP', 'JJS', 'JJS'),1,4.049340402941765e-07
('JJS', 'RBS', 'RB'),1,4.049340402941765e-07
('RBS', 'RB', 'NNP'),1,4.049340402941765e-07
('VB', 'JJS', 'VBP'),1,4.049340402941765e-07
('NN', 'RBS', 'PRP'),1,4.049340402941765e-07
('WDT', 'MD', 'CD'),1,4.049340402941765e-07
('NNS', 'MD', 'MD'),1,4.049340402941765e-07
('NNS', 'PRP', 'WP$'),1,4.049340402941765e-07
('PRP', 'WP$', 'NNS'),1,4.049340402941765e-07
('JJ', 'JJS', 'JJS'),1,4.049340402941765e-07
('JJS', 'JJS', 'JJ'),1,4.049340402941765e-07
('VB', 'JJR', 'JJR'),1,4.049340402941765e-07
('WDT', 'JJ', 'IN'),1,4.049340402941765e-07
('JJR', 'NNP', 'JJR'),1,4.049340402941765e-07
('NNP', 'RBS', 'IN'),1,4.049340402941765e-07
('VB', 'VBP', 'VB'),1,4.049340402941765e-07
('VBP', 'EX', 'WRB'),1,4.049340402941765e-07
('VBN', 'IN', 'WP$'),1,4.049340402941765e-07
('JJ', 'EX', 'WRB'),1,4.049340402941765e-07
('RB', 'JJS', 'VBG'),1,4.049340402941765e-07
('JJS', 'VBG', 'CC'),1,4.049340402941765e-07
('JJS', 'JJ', 'VB'),1,4.049340402941765e-07
('IN', 'JJR', 'WP'),1,4.049340402941765e-07
('WRB', 'VB', 'NNP'),1,4.049340402941765e-07
('NNS', 'VB', 'JJR'),1,4.049340402941765e-07
('EX', 'PRP', 'IN'),1,4.049340402941765e-07
('EX', 'RB', 'EX'),1,4.049340402941765e-07
('NN', 'JJS', 'WP'),1,4.049340402941765e-07
('JJS', 'PRP', 'JJ'),1,4.049340402941765e-07
('VBZ', 'JJR', 'JJR'),1,4.049340402941765e-07
('JJR', 'JJR', 'RBR'),1,4.049340402941765e-07
('IN', 'VBZ', 'VBP'),1,4.049340402941765e-07
('RP', 'NNP', 'JJR'),1,4.049340402941765e-07
('CC', 'JJS', 'WRB'),1,4.049340402941765e-07
('VB', 'RP', 'VBP'),1,4.049340402941765e-07
('NNS', 'WDT', 'JJS'),1,4.049340402941765e-07
('WDT', 'JJS', 'NN'),1,4.049340402941765e-07
('VB', 'VB', 'MD'),1,4.049340402941765e-07
('NNS', 'JJ', 'JJS'),1,4.049340402941765e-07
('MD', 'PRP$', 'VBN'),1,4.049340402941765e-07
('NNP', 'CC', 'WP$'),1,4.049340402941765e-07
('NNPS', 'CC', 'VBP'),1,4.049340402941765e-07
('DT', 'PRP', 'NN'),1,4.049340402941765e-07
('VBN', 'VBN', 'RBS'),1,4.049340402941765e-07
('WP$', 'NNS', 'NNP'),1,4.049340402941765e-07
('WDT', 'PRP', 'RBR'),1,4.049340402941765e-07
('PDT', 'PRP$', 'VBG'),1,4.049340402941765e-07
('CC', 'JJS', 'VBN'),1,4.049340402941765e-07
('JJR', 'NNS', 'WP$'),1,4.049340402941765e-07
('CD', 'NNP', 'WDT'),1,4.049340402941765e-07
('VBD', 'MD', 'DT'),1,4.049340402941765e-07
('TO', 'JJR', 'CC'),1,4.049340402941765e-07
('DT', 'PRP$', 'JJR'),1,4.049340402941765e-07
('CD', 'JJR', 'JJR'),1,4.049340402941765e-07
('NNS', 'EX', 'NN'),1,4.049340402941765e-07
('NNS', 'TO', 'VBZ'),1,4.049340402941765e-07
('VBP', 'NNP', 'JJR'),1,4.049340402941765e-07
('NN', 'VB', 'VBP'),1,4.049340402941765e-07
('VB', 'VBZ', 'VBZ'),1,4.049340402941765e-07
('WP', 'PRP', 'RBS'),1,4.049340402941765e-07
('RBS', 'VBP', 'JJ'),1,4.049340402941765e-07
('IN', 'RP', 'VBZ'),1,4.049340402941765e-07
('EX', 'VBP', 'PDT'),1,4.049340402941765e-07
('VBP', 'RBR', 'DT'),1,4.049340402941765e-07
('JJR', 'VB', 'RBR'),1,4.049340402941765e-07
('VBZ', 'VBP', 'VBN'),1,4.049340402941765e-07
('WDT', 'JJ', 'PRP'),1,4.049340402941765e-07
('PRP', 'UH', 'NN'),1,4.049340402941765e-07
('UH', 'NN', 'JJ'),1,4.049340402941765e-07
('RP', 'RB', 'RP'),1,4.049340402941765e-07
('IN', 'VBN', 'JJR'),1,4.049340402941765e-07
('CC', 'EX', 'WRB'),1,4.049340402941765e-07
('FW', 'FW', 'DT'),1,4.049340402941765e-07
('JJ', 'RB', 'NNPS'),1,4.049340402941765e-07
('IN', 'FW', 'VBZ'),1,4.049340402941765e-07
('FW', 'VBZ', 'RB'),1,4.049340402941765e-07
('PRP$', 'TO', 'NNS'),1,4.049340402941765e-07
('VB', 'JJR', 'VBD'),1,4.049340402941765e-07
('WRB', 'CC', 'NN'),1,4.049340402941765e-07
('WRB', 'NN', 'PRP$'),1,4.049340402941765e-07
('WDT', 'RB', 'NNPS'),1,4.049340402941765e-07
